corporate_allocation_after_exclusions_amt,corporate_allocation_amt,corporate_allocation_bps,gl_exception_amt,gl_exception_bps,gl_fee_income_amt,gl_fee_income_bps,gl_gos_amt,gl_gos_bps,gl_oi_amt,gl_oi_bps,llr_amt,llr_bps,loan_fin_component_id,loan_id,los_exception_amt,los_exception_bps,los_revenue_amt,los_revenue_bps,reporting_period_id,source_insert_datetime
-3434.2236,-44.0178,-44.0178,-4.5,-4.5,9.4261,9.4261,50,50,37.3,37.3,-3,-3,1789,1789,-4.5,-4.5,94.5,94.5,1,
-3118.2003,-116.7925,-116.7925,-1.4,-1.4,18.6243,18.6243,76.5,76.5,170.8,170.8,-3,-3,1790,1790,-1.4,-1.4,224.9,224.9,1,
-4035.311,-89.0647,-89.0647,,,27.025,27.025,160,160,79,79,-3,-3,1791,1791,0,0,185.4,185.4,1,
-3760.4424,-202.9508,-202.9508,-4,-4,64.0168,64.0168,159,159,80,80,-3,-3,1792,1792,-4,-4,220,220,1,
-3148.2862,-121.3978,-121.3978,,,52.0081,52.0081,146,146,91.0001,91.0001,-2.9999,-2.9999,1793,1793,0,0,179.6,179.6,1,
-2351.9313,-222.2302,-222.2302,58.0998,58.0998,47.9177,47.9177,308.0002,308.0002,78,78,-3,-3,1794,1794,58.0998,58.0998,444.1,444.1,1,
-3229.0682,-84.5051,-84.5051,-8.7,-8.7,23.4896,23.4896,150,150,100,100,-3,-3,1795,1795,-8.7,-8.7,241.3,241.3,1,
0,,,,,25.2677,25.2677,450.0005,450.0005,,,-3,-3,1796,1796,,,,,1,
0,,,,,-0.9968,-0.9968,450,450,,,-3.0003,-3.0003,1797,1797,,,,,1,
-4680.7137,-95.3654,-95.3654,,,3.6698,3.6698,,,175,175,-3,-3,1798,1798,,,175,175,1,
-729.0558,-69.8867,-69.8867,-124.2999,-124.2999,30.2651,30.2651,133.5001,133.5001,300,300,-3.0001,-3.0001,1799,1799,-124.2999,-124.2999,309.2,309.2,1,
-4542.1216,-90.2586,-90.2586,,,-0.9388,-0.9388,,,175,175,-3,-3,1800,1800,,,175,175,1,
-4899.9638,-69.8,-69.8,,,-0.79,-0.79,,,6.6667,6.6667,-3,-3,1801,1801,,,,,1,
-3164.9048,-84.3367,-84.3367,-18.8,-18.8,14.074,14.074,50,50,104,104,-3,-3,1802,1802,-18.8,-18.8,121.6,121.6,1,
-4445.2365,-426.5806,-426.5806,24.3002,24.3002,100.8034,100.8034,233.0004,233.0004,110,110,-3.0004,-3.0004,1803,1803,24.3002,24.3002,167.3,167.3,1,
-4073.6786,-133.9834,-133.9834,0.3,0.3,15.1262,15.1262,184.7,184.7,250,250,-3.0001,-3.0001,1804,1804,0.3,0.3,420.4,420.4,1,
-3959.0798,-211.7693,-211.7693,-2.1998,-2.1998,-3.9292,-3.9292,174.9999,174.9999,300,300,-3,-3,1805,1805,-2.1998,-2.1998,422.9,422.9,1,
-4751.0319,-149.5714,-149.5714,-1.9,-1.9,45.5034,45.5034,145,145,105,105,-3,-3,1806,1806,-1.9,-1.9,248.1,248.1,1,
-4788.7558,-183.6842,-183.6842,2,2,52.4144,52.4144,183,183,75,75,-3,-3,1807,1807,2,2,260,260,1,
-3787.6915,-565.9459,-565.9459,,,100.5135,100.5135,150,150,215,215,-3,-3,1808,1808,0,0,240.5,240.5,1,
-3318.0775,-327.3921,-327.3921,,,122.2564,122.2564,145,145,275,275,-3,-3,1809,1809,0,0,195,195,1,
-3873.0131,-213.4844,-213.4844,5.3002,5.3002,-2.3783,-2.3783,229.9,229.9,275.0001,275.0001,-3.0002,-3.0002,1810,1810,5.3002,5.3002,510.2,510.2,1,
-4388.0808,-230.6625,-230.6625,-84.8001,-84.8001,-13.2132,-13.2132,154.9999,154.9999,170.0002,170.0002,-3.0002,-3.0002,1811,1811,-84.8001,-84.8001,265.3,265.3,1,
-3570.7204,-188.7289,-188.7289,5.5999,5.5999,6.1918,6.1918,190.5001,190.5001,250,250,-2.9998,-2.9998,1812,1812,5.5999,5.5999,371.7,371.7,1,
-3917.2201,-153.9706,-153.9706,99.2,99.2,28.8918,28.8918,100,100,250,250,-3,-3,1813,1813,99.2,99.2,176.3,176.3,1,
-2782.6333,-133.9824,-133.9824,-27.5,-27.5,-2.7546,-2.7546,105,105,265,265,-3.0001,-3.0001,1814,1814,-27.5,-27.5,162.5,162.5,1,
-3797.7187,-198.2204,-198.2204,-34.6002,-34.6002,24.8429,24.8429,175,175,215,215,-3,-3,1815,1815,-34.6002,-34.6002,323.8,323.8,1,
-3410.0562,-214.5492,-214.5492,,,39.0066,39.0066,150,150,220,220,-3,-3,1816,1816,0,0,304.6,304.6,1,
-3872.2309,-255.0996,-255.0996,-90.2,-90.2,60.3248,60.3248,220.0001,220.0001,275.0002,275.0002,-2.9998,-2.9998,1817,1817,-90.2,-90.2,410.6,410.6,1,
-3130.7081,-155.2975,-155.2975,-2.2,-2.2,-26.4629,-26.4629,170.0001,170.0001,350.0001,350.0001,-3,-3,1818,1818,-2.2,-2.2,274.9,274.9,1,
-4247.8371,-170.2439,-170.2439,-44.2,-44.2,-25.573,-25.573,170,170,150,150,-3,-3,1819,1819,-44.2,-44.2,175.8,175.8,1,
-3987.1107,-87.25,-87.25,-38.7,-38.7,21.7645,21.7645,80,80,230,230,-3,-3,1820,1820,-38.7,-38.7,221.3,221.3,1,
-4383.977,-288.6047,-288.6047,-58.6003,-58.6003,88.6521,88.6521,160,160,150,150,-3.0002,-3.0002,1821,1821,-58.6003,-58.6003,150,150,1,
0,-70.0526,-70.0526,0.7,0.7,20.2353,20.2353,150,150,,,,,1822,1822,0.7,0.7,140.1,140.1,1,
-1073.6559,-68.018,-68.018,43.2001,43.2001,-17.3622,-17.3622,350.0001,350.0001,,,,,1823,1823,41.9001,41.9001,-418.5,-418.5,1,
-4865.3434,-99.1477,-99.1477,-11.2,-11.2,26.9718,26.9718,146,146,100,100,-3,-3,1824,1824,-11.2,-11.2,-5.2,-5.2,1,
-4481.4373,-128.3088,-128.3088,-18.1,-18.1,28.9373,28.9373,150,150,105,105,-3,-3,1825,1825,-18.1,-18.1,236.9,236.9,1,
-3490.5894,-225.9143,-225.9143,-66.0999,-66.0999,24.2771,24.2771,262.2,262.2,100,100,-3.0001,-3.0001,1826,1826,-66.0999,-66.0999,296.1,296.1,1,
-3958.2634,-122.3131,-122.3131,-67.9,-67.9,24.1851,24.1851,150,150,65,65,-3,-3,1827,1827,-2.9,-2.9,-10.9,-10.9,1,
-4522.1542,-101.1594,-101.1594,3.2,3.2,16.1934,16.1934,131,131,99,99,-3,-3,1828,1828,3.2,3.2,233.2,233.2,1,
-4775.544,-137.7632,-137.7632,5.4,5.4,102.9784,102.9784,165,165,66,66,-3,-3,1829,1829,5.4,5.4,236.4,236.4,1,
-4016.7574,-113.067,-113.067,1.7,1.7,-6.1786,-6.1786,160,160,150,150,-3,-3,1830,1830,1.7,1.7,331.2,331.2,1,
-4705.8773,-155.2261,-155.2261,-28.4999,-28.4999,47.6314,47.6314,145.0001,145.0001,220,220,-3.0001,-3.0001,1831,1831,-28.4999,-28.4999,286.5,286.5,1,
-4087.0449,-159.1514,-159.1514,-53.6999,-53.6999,43.8677,43.8677,102.0001,102.0001,200,200,-3,-3,1832,1832,-53.6999,-53.6999,150,150,1,
-4526.9632,-142.1755,-142.1755,-2.7001,-2.7001,34.2104,34.2104,170,170,300,300,-2.9999,-2.9999,1833,1833,-2.7001,-2.7001,267.3,267.3,1,
-3444.7195,-775.5556,-775.5556,,,219.6815,219.6815,145,145,240,240,-3,-3,1834,1834,0,0,226.9,226.9,1,
-3816.307,-130.4673,-130.4673,-11.4001,-11.4001,33.12,33.12,160,160,52,52,-3.0001,-3.0001,1835,1835,-11.4001,-11.4001,200.7,200.7,1,
-4461.4655,-129.0213,-129.0213,34.5001,34.5001,30.2383,30.2383,150.0001,150.0001,119.9999,119.9999,-2.9999,-2.9999,1836,1836,34.5001,34.5001,297,297,1,
-4188.7939,-153.9706,-153.9706,0.5,0.5,47.0185,47.0185,145,145,89,89,-3,-3,1837,1837,0.5,0.5,234.5,234.5,1,
-2965.6477,-128.7642,-128.7642,-0.1001,-0.1001,-16.7243,-16.7243,210.9999,210.9999,84,84,-3.0001,-3.0001,1838,1838,-0.1001,-0.1001,193.7,193.7,1,
0,,,,,-150.6133,-150.6133,,,,,-3,-3,1839,1839,-1110,-1110,0,0,1,
-4184.8164,-153.0702,-153.0702,-4.5,-4.5,27.2123,27.2123,173,173,100,100,-3,-3,1840,1840,-4.5,-4.5,264.8,264.8,1,
-3794.1395,-114.016,-114.016,29.5,29.5,29.3573,29.3573,169.4999,169.4999,98,98,-2.9999,-2.9999,1841,1841,29.5,29.5,235.8,235.8,1,
-4092.8419,-115.1182,-115.1182,-169.8999,-169.8999,18.8952,18.8952,110,110,52.8,52.8,-3.0001,-3.0001,1842,1842,-117.0999,-117.0999,0,0,1,
-4279.6424,-89.9485,-89.9485,7.8,7.8,25.8826,25.8826,94,94,64,64,-3,-3,1843,1843,7.8,7.8,174.4,174.4,1,
-4598.877,-95.8352,-95.8352,-13.4001,-13.4001,19.9337,19.9337,104,104,76.9999,76.9999,-3.0001,-3.0001,1844,1844,-13.4001,-13.4001,167.6,167.6,1,
-4098.6786,-105.332,-105.332,-5,-5,19.4046,19.4046,123,123,62,62,-3,-3,1845,1845,-5,-5,208.5,208.5,1,
-4179.626,-234.8713,-234.8713,2.4999,2.4999,42.953,42.953,160.0001,160.0001,91,91,-3.0002,-3.0002,1846,1846,2.4999,2.4999,175,175,1,
-2395.0499,-39.6591,-39.6591,9.7,9.7,7.5804,7.5804,76.5,76.5,56.8,56.8,-3,-3,1847,1847,9.7,9.7,143,143,1,
-3194.9564,-74.7857,-74.7857,49.6,49.6,-197.7999,-197.7999,124,124,130.9,130.9,-3,-3,1848,1848,49.6,49.6,305.2,305.2,1,
-3408.5276,-46.5333,-46.5333,,,12.2699,12.2699,87,87,96.7,96.7,-3,-3,1849,1849,0,0,95.6,95.6,1,
0,,,,,-225.92,-225.92,,,,,-3,-3,1850,1850,-1665,-1665,0,0,1,
-4252.7391,-126.9423,-126.9423,28.1,28.1,18.7407,18.7407,226.5,226.5,94.9999,94.9999,-3.0001,-3.0001,1851,1851,28.1,28.1,349.6,349.6,1,
-4207.5855,-161.5631,-161.5631,,,25.8797,25.8797,262.5001,262.5001,108.0001,108.0001,-3.0001,-3.0001,1852,1852,0,0,280.6,280.6,1,
-3944.8493,-359.7938,-359.7938,12.0997,12.0997,105.8784,105.8784,183.2,183.2,72,72,-3,-3,1853,1853,12.1003,12.1003,267.3,267.3,1,
-3626.1231,-97.0253,-97.0253,-15.1,-15.1,-25.2907,-25.2907,101.5,101.5,95.0001,95.0001,-3.0001,-3.0001,1854,1854,-15.1,-15.1,182.7,182.7,1,
-4712.4877,-87.25,-87.25,3.1,3.1,20.5947,20.5947,107,107,66,66,-3,-3,1855,1855,3.1,3.1,201.1,201.1,1,
-4385.3649,-556.2048,-556.2048,-51.5002,-51.5002,128.0642,128.0642,160,160,108.0004,108.0004,-3.0004,-3.0004,1856,1856,-51.5002,-51.5002,150,150,1,
-3511.8102,-52.35,-52.35,7,7,12.7273,12.7273,50,50,43,43,-3,-3,1857,1857,7,7,100,100,1,
-3508.637,-93.4821,-93.4821,2.7,2.7,-6.4439,-6.4439,152.5,152.5,77,77,-3,-3,1858,1858,2.7,2.7,232.5,232.5,1,
-3572.1055,-186.9643,-186.9643,19.7,19.7,42.5943,42.5943,193,193,105,105,-3,-3,1859,1859,19.7,19.7,317.7,317.7,1,
-4009.5625,-467.7239,-467.7239,8.2001,8.2001,136.2788,136.2788,195.5997,195.5997,72,72,-3.0002,-3.0002,1860,1860,8.2001,8.2001,298.1,298.1,1,
-3236.4199,-79.2159,-79.2159,-0.5,-0.5,-1.4233,-1.4233,160,160,77,77,-3.0001,-3.0001,1861,1861,-0.5,-0.5,319.8,319.8,1,
-3913.733,-150.9733,-150.9733,-80.9001,-80.9001,37.9614,37.9614,155.0001,155.0001,104.9999,104.9999,-3.0001,-3.0001,1862,1862,-80.9001,-80.9001,183.3,183.3,1,
-3232.9079,-33.1005,-33.1005,-37.1,-37.1,10.379,10.379,88.9,88.9,70.6,70.6,-3,-3,1863,1863,0,0,139.5,139.5,1,
-3404.7873,-175.6863,-175.6863,-3.6,-3.6,53.7316,53.7316,234,234,60,60,-3,-3,1864,1864,-3.6,-3.6,268.8,268.8,1,
-2837.7853,-273.5912,-273.5912,-16.2,-16.2,84.2492,84.2492,204,204,76,76,-3,-3,1865,1865,-6.4,-6.4,272.1,272.1,1,
-4259.3476,-141.2821,-141.2821,-8.8,-8.8,25.0519,25.0519,180,180,78,78,-3,-3,1866,1866,-8.8,-8.8,250.6,250.6,1,
-3852.1134,-226.8758,-226.8758,,,44.752,44.752,265.1998,265.1998,90.0001,90.0001,-2.9999,-2.9999,1867,1867,0,0,164,164,1,
-2994.0505,-144.4871,-144.4871,-45.2,-45.2,35.4034,35.4034,175,175,210.0001,210.0001,-2.9999,-2.9999,1868,1868,-45.2,-45.2,252.8,252.8,1,
-3570.4201,-129.6594,-129.6594,,,30.3497,30.3497,130,130,210,210,-3.0001,-3.0001,1869,1869,0,0,310.8,310.8,1,
-3622.0763,-339.1642,-339.1642,-8.0998,-8.0998,29.5439,29.5439,162.5002,162.5002,250,250,,,1870,1870,-8.0998,-8.0998,142.1,142.1,1,
-4721.0462,-190.4883,-190.4883,2.5002,2.5002,57.9605,57.9605,145,145,85,85,-3.0001,-3.0001,1871,1871,2.5002,2.5002,187.1,187.1,1,
-3822.0713,-263.2638,-263.2638,2.9002,2.9002,81.4684,81.4684,155.0003,155.0003,350,350,-3.0003,-3.0003,1872,1872,2.9002,2.9002,57.9,57.9,1,
-3676.5331,-172.2039,-172.2039,-20,-20,45.1711,45.1711,145,145,235,235,-3,-3,1873,1873,-20,-20,270.5,270.5,1,
-3656.1521,-406.1288,-406.1288,68.4003,68.4003,123.858,123.858,145,145,235,235,-3,-3,1874,1874,68.4003,68.4003,315.7,315.7,1,
-1001.2893,-20.4769,-20.4769,29.9,29.9,3.855,3.855,106.2,106.2,,,,,1875,1875,29.9,29.9,134.6,134.6,1,
-3653.9285,-81.9661,-81.9661,1.9001,1.9001,22.5728,22.5728,32.5,32.5,45.5999,45.5999,-3,-3,1876,1876,1.9001,1.9001,80,80,1,
-2969.6704,-183.8429,-183.8429,-23.6,-23.6,8.1801,8.1801,270.0002,270.0002,70.0002,70.0002,-3.0001,-3.0001,1877,1877,0,0,260.4,260.4,1,
-2130.6903,-91.0906,-91.0906,21.5,21.5,26.1863,26.1863,175,175,95,95,-3,-3,1878,1878,21.5,21.5,291.8,291.8,1,
-4034.991,-83.5325,-83.5325,0.8001,0.8001,22.8513,22.8513,165.0001,165.0001,120,120,-3.0001,-3.0001,1879,1879,0.8001,0.8001,300.8,300.8,1,
-3915.1978,-87.2444,-87.2444,,,9.881,9.881,,,175.0022,175.0022,-3.0001,-3.0001,1880,1880,,,175,175,1,
-4007.7792,-298.2906,-298.2906,34.4997,34.4997,69.8895,69.8895,100,100,95,95,-3,-3,1881,1881,34.5003,34.5003,237.5,237.5,1,
-3676.5885,-159.6037,-159.6037,-16.1,-16.1,48.4012,48.4012,158,158,77,77,-3,-3,1882,1882,-16.1,-16.1,219.7,219.7,1,
-3904.0646,-93.2158,-93.2158,-4,-4,20.3337,20.3337,114,114,62,62,-3,-3,1883,1883,-4,-4,172,172,1,
-3339.1335,-111.6205,-111.6205,-1.9,-1.9,-24.936,-24.936,138,138,90,90,-3,-3,1884,1884,-1.9,-1.9,226.1,226.1,1,
-813.1451,-64.9101,-64.9101,-9.0999,-9.0999,16.2712,16.2712,141,141,72,72,-3,-3,1885,1885,-9.1001,-9.1001,203.9,203.9,1,
-2775.2585,-216.0991,-216.0991,,,49.7251,49.7251,184.8,184.8,120,120,-3.0002,-3.0002,1886,1886,0,0,296.8,296.8,1,
-3540.0742,-202.1236,-202.1236,-18.4,-18.4,57.0853,57.0853,167,167,100,100,-3,-3,1887,1887,-18.4,-18.4,148.6,148.6,1,
-4468.541,-94.8507,-94.8507,-56.4,-56.4,18.8719,18.8719,114,114,77.9001,77.9001,-3.0001,-3.0001,1888,1888,-56.4,-56.4,135.5,135.5,1,
-3772.1317,-168.6876,-168.6876,-13.9999,-13.9999,33.4124,33.4124,277.4999,277.4999,150.0002,150.0002,-3,-3,1889,1889,-13.9999,-13.9999,313.3,313.3,1,
-540.5317,-58.6354,-58.6354,-47,-47,-3.6245,-3.6245,164,164,250.0001,250.0001,-3,-3,1890,1890,-47,-47,235.1,235.1,1,
-4629.2048,-150.9733,-150.9733,-91.7001,-91.7001,42.826,42.826,152.5001,152.5001,90,90,-3.0001,-3.0001,1891,1891,-91.7001,-91.7001,25.8,25.8,1,
-4207.528,-113.8043,-113.8043,-13.6,-13.6,25.4198,25.4198,105.4,105.4,97.8,97.8,-3,-3,1892,1892,-13.6,-13.6,189.6,189.6,1,
-4222.1103,-117.5987,-117.5987,25.2,25.2,16.5121,16.5121,176.5,176.5,72.0001,72.0001,-3.0001,-3.0001,1893,1893,25.2,25.2,-126.3,-126.3,1,
-4295.511,-221.822,-221.822,3.2,3.2,67.1716,67.1716,206.6,206.6,113,113,-3,-3,1894,1894,3.2,3.2,222.8,222.8,1,
-4183.0567,-145.4167,-145.4167,-41.2,-41.2,40.9933,40.9933,160,160,79,79,-3,-3,1895,1895,-41.2,-41.2,191.8,191.8,1,
-4031.0061,-98.7736,-98.7736,2.3,2.3,20.624,20.624,156,156,56.6,56.6,-3,-3,1896,1896,2.3,2.3,214.9,214.9,1,
-4298.1064,-125.8413,-125.8413,2.1,2.1,25.5365,25.5365,158,158,72.1,72.1,-3,-3,1897,1897,2.1,2.1,232.2,232.2,1,
-4064.2928,-71.5164,-71.5164,2.7,2.7,15.9995,15.9995,105.5,105.5,95.6,95.6,-3,-3,1898,1898,2.7,2.7,123.8,123.8,1,
-4608.2391,-227.6087,-227.6087,-13.1,-13.1,69.4965,69.4965,203,203,65,65,-3,-3,1899,1899,-13.1,-13.1,188.4,188.4,1,
-3736.9595,-149.5714,-149.5714,-2.1,-2.1,22.4532,22.4532,138.5,138.5,175.7,175.7,-3,-3,1900,1900,-2.1,-2.1,199.5,199.5,1,
-4108.5255,-305.2478,-305.2478,,,51.7038,51.7038,198,198,95,95,-3,-3,1901,1901,0,0,59.8,59.8,1,
-3842.9959,-216.0991,-216.0991,-5.8002,-5.8002,52.9003,52.9003,191.8002,191.8002,103.0002,103.0002,-3.0002,-3.0002,1902,1902,-5.8002,-5.8002,288,288,1,
-4584.7004,-214.1104,-214.1104,0.6,0.6,61.5309,61.5309,206.9002,206.9002,90,90,-3,-3,1903,1903,0.6,0.6,267.5,267.5,1,
-4162.8004,-103.2593,-103.2593,-22.6001,-22.6001,16.7754,16.7754,194.4999,194.4999,114.9999,114.9999,-2.9999,-2.9999,1904,1904,-22.6001,-22.6001,35.1,35.1,1,
-4257.7472,-93.0667,-93.0667,10.8,10.8,26.6413,26.6413,132,132,76.0999,76.0999,-3,-3,1905,1905,10.8,10.8,218.9,218.9,1,
-4683.4257,-232.125,-232.125,31.0999,31.0999,62.7239,62.7239,196.3002,196.3002,136.9999,136.9999,-3.0001,-3.0001,1906,1906,31.0999,31.0999,364.4,364.4,1,
-4857.9348,-227.2382,-227.2382,1.0999,1.0999,56.9511,56.9511,186.4998,186.4998,109.9998,109.9998,-2.9999,-2.9999,1907,1907,1.0999,1.0999,324.4,324.4,1,
-3122.0072,-164.3642,-164.3642,-50.8,-50.8,33.2672,33.2672,129,129,174.2,174.2,-3,-3,1908,1908,-50.8,-50.8,-107.3,-107.3,1,
-4402.4872,-191.2329,-191.2329,-6,-6,57.8418,57.8418,169.0002,169.0002,115.0002,115.0002,-3.0002,-3.0002,1909,1909,-6,-6,139.3,139.3,1,
-4086.8227,-153.9706,-153.9706,-18,-18,45.9097,45.9097,165,165,104,104,-3,-3,1910,1910,-18,-18,241,241,1,
-3160.2995,-49.596,-49.596,3.6,3.6,7.996,7.996,81.4,81.4,71.1,71.1,-3,-3,1911,1911,3.6,3.6,156.1,156.1,1,
-3889.1341,-174.9373,-174.9373,1.2999,1.2999,33.0028,33.0028,110,110,78,78,-3.0002,-3.0002,1912,1912,1.2999,1.2999,200,200,1,
-1161.521,-35.5086,-35.5086,-0.1,-0.1,-2.5144,-2.5144,75,75,98,98,-3,-3,1913,1913,-0.1,-0.1,3.3,3.3,1,
-1448.1995,-54.5412,-54.5412,6.6,6.6,26.1986,26.1986,15,15,147.8,147.8,-3,-3,1914,1914,6.6,6.6,71.4,71.4,1,
-1272.0124,-92.72,-92.72,0.9,0.9,59.7436,59.7436,14,14,190.4,190.4,-3,-3,1915,1915,0.9,0.9,208.2,208.2,1,
-1842.6697,-73.8087,-73.8087,1.8,1.8,-20.0124,-20.0124,50.0002,50.0002,146.5001,146.5001,-3.0001,-3.0001,1916,1916,1.8,1.8,144.5,144.5,1,
-874.8158,-107.062,-107.062,66.4999,66.4999,40.9713,40.9713,-20.4,-20.4,166.2999,166.2999,-2.9999,-2.9999,1917,1917,66.4999,66.4999,136.7,136.7,1,
-1191.0745,-102.4857,-102.4857,-6.6001,-6.6001,57.7399,57.7399,10.1999,10.1999,210.5001,210.5001,-2.9998,-2.9998,1918,1918,-6.6001,-6.6001,-21.9,-21.9,1,
-922.4645,-65.4802,-65.4802,-0.4,-0.4,-22.0898,-22.0898,75,75,180.8,180.8,-3,-3,1919,1919,-0.4,-0.4,256.1,256.1,1,
-1855.6566,-77.1158,-77.1158,1.7,1.7,-6.5578,-6.5578,25.0001,25.0001,159.6999,159.6999,-3.0001,-3.0001,1920,1920,1.7,1.7,145.6,145.6,1,
-1263.7805,-105.0533,-105.0533,7.0999,7.0999,72.8017,72.8017,-4.4002,-4.4002,154.1002,154.1002,-3.0002,-3.0002,1921,1921,7.0999,7.0999,280.5,280.5,1,
-3392.5676,-62.4888,-62.4888,-2.7,-2.7,9.8193,9.8193,69.7,69.7,143.2,143.2,-3.0001,-3.0001,1922,1922,-2.7,-2.7,211.1,211.1,1,
-3766.7853,-166.4547,-166.4547,-2.5002,-2.5002,35.3253,35.3253,145,145,235,235,-3,-3,1923,1923,-2.5002,-2.5002,247.5,247.5,1,
-3395.6391,-70.1523,-70.1523,-28.0001,-28.0001,13.3395,13.3395,72.3999,72.3999,230.8,230.8,-3,-3,1924,1924,-28.0001,-28.0001,54.5,54.5,1,
-2778.9556,-54.5193,-54.5193,,,-6.6738,-6.6738,143.4,143.4,202,202,-3,-3,1925,1925,0,0,227.7,227.7,1,
-3569.6831,-169.2564,-169.2564,179.1001,179.1001,38.5465,38.5465,100,100,29.9999,29.9999,-3.0001,-3.0001,1926,1926,179.1001,179.1001,112.5,112.5,1,
-4462.5502,-436.25,-436.25,-28.4,-28.4,94.1017,94.1017,213,213,65,65,-3,-3,1927,1927,-28.4,-28.4,151.6,151.6,1,
-4323.8348,-193.3897,-193.3897,,,-27.8215,-27.8215,238.0001,238.0001,100,100,-3,-3,1928,1928,0,0,22.8,22.8,1,
-3710.0758,-104.7,-104.7,4.8,4.8,25.89,25.89,129,129,145,145,-3,-3,1929,1929,4.8,4.8,178.8,178.8,1,
-3681.3194,-126.1446,-126.1446,0.6,0.6,-18.1475,-18.1475,164.5,164.5,95,95,-3,-3,1930,1930,0.6,0.6,387.5,387.5,1,
-3974.8298,-108.3151,-108.3151,,,15.7099,15.7099,219.5,219.5,85,85,-2.9999,-2.9999,1931,1931,0,0,169.1,169.1,1,
-3333.485,-156.3536,-156.3536,,,25.6223,25.6223,115.0001,115.0001,61,61,-3.0001,-3.0001,1932,1932,0,0,-463.3,-463.3,1,
-4124.8512,-260.4478,-260.4478,-28.3,-28.3,78.6259,78.6259,175.6,175.6,84,84,-3,-3,1933,1933,-28.3,-28.3,232.5,232.5,1,
0,,,,,-293.4211,-293.4211,,,,,-3,-3,1934,1934,-2157.8947,-2157.8947,0,0,1,
-3595.9456,-146.9474,-146.9474,7.5001,7.5001,28.0842,28.0842,155.0001,155.0001,64,64,-3.0001,-3.0001,1935,1935,7.5001,7.5001,218.5,218.5,1,
-4348.0114,-221.822,-221.822,3.2,3.2,66.7805,66.7805,179,179,72,72,-3,-3,1936,1936,3.2,3.2,229.2,229.2,1,
-3872.2031,-129.6594,-129.6594,,,39.9507,39.9507,138,138,120,120,-3.0001,-3.0001,1937,1937,0,0,231.4,231.4,1,
-3692.0205,-902.5862,-902.5862,-20.1,-20.1,319.9155,319.9155,80.9,80.9,84,84,-3,-3,1938,1938,-20.1,-20.1,153.8,153.8,1,
-4117.8177,-443.5689,-443.5689,-25.8998,-25.8998,125.5262,125.5262,145.8998,145.8998,70,70,-3.0003,-3.0003,1939,1939,-25.8998,-25.8998,102.7,102.7,1,
-3676.1118,-161.0769,-161.0769,0.3,0.3,-26.7791,-26.7791,156.5,156.5,95,95,-3,-3,1940,1940,0.3,0.3,323,323,1,
0,-250.4785,-250.4785,0.3,0.3,69.5191,69.5191,171,171,143,143,-3,-3,1941,1941,0.3,0.3,224.3,224.3,1,
-4133.1977,-175.7301,-175.7301,,,-12.1289,-12.1289,220,220,100,100,-3,-3,1942,1942,0,0,200.7,200.7,1,
-4076.9817,-373.9286,-373.9286,-2.6,-2.6,108.5271,108.5271,137.6,137.6,95,95,-3,-3,1943,1943,-2.6,-2.6,110,110,1,
-4406.351,-162.0743,-162.0743,4.5,4.5,45.9786,45.9786,158,158,89,89,-3,-3,1944,1944,4.5,4.5,251.5,251.5,1,
-3292.211,-36.8662,-36.8662,12.7,12.7,9.7205,9.7205,49,49,71.1,71.1,-3,-3,1945,1945,12.7,12.7,132.8,132.8,1,
-1419.0801,-57.95,-57.95,7.4,7.4,-11.5368,-11.5368,75,75,160,160,-3,-3,1946,1946,7.4,7.4,243,243,1,
-1137.7085,-79.4783,-79.4783,-77.1999,-77.1999,-37.9517,-37.9517,-10.2999,-10.2999,123.4001,123.4001,-3.0002,-3.0002,1947,1947,-77.1999,-77.1999,217.1,217.1,1,
-818.2693,-82.6909,-82.6909,,,-35.6687,-35.6687,64.2999,64.2999,263.9998,263.9998,-3.0001,-3.0001,1948,1948,0,0,288.6,288.6,1,
-1689.6834,-144.875,-144.875,0.1,0.1,-2.2069,-2.2069,-20,-20,471.9,471.9,-3,-3,1949,1949,0.1,0.1,252,252,1,
-1185.7932,-49.6992,-49.6992,8.8001,8.8001,-10.049,-10.049,14.8999,14.8999,161.8998,161.8998,-3,-3,1950,1950,8.8001,8.8001,185.6,185.6,1,
-1876.0694,-72.4067,-72.4067,1.5999,1.5999,-14.0425,-14.0425,96.9001,96.9001,143.6999,143.6999,-3,-3,1951,1951,1.5999,1.5999,206.8,206.8,1,
-1501.7487,-196.7742,-196.7742,2.8998,2.8998,123.3676,123.3676,-51.8998,-51.8998,288.6002,288.6002,-3,-3,1952,1952,2.8998,2.8998,147.8,147.8,1,
-758.3422,-58.2904,-58.2904,-1.6001,-1.6001,30.5962,30.5962,38.7,38.7,144.7999,144.7999,-3,-3,1953,1953,-1.6001,-1.6001,347.9,347.9,1,
-3449.0001,-145.4167,-145.4167,4,4,-9.0711,-9.0711,170,170,350,350,-3,-3,1954,1954,4,4,444,444,1,
-4282.6176,-117.1893,-117.1893,-2.8,-2.8,33.2388,33.2388,130,130,120.0001,120.0001,-2.9999,-2.9999,1955,1955,-2.8,-2.8,140.1,140.1,1,
-3577.7337,-116.3333,-116.3333,,,-13.0895,-13.0895,160,160,300,300,-3,-3,1956,1956,0,0,-20.7,-20.7,1,
