active_non_producing_sales_hc,active_sales_hc,company_id,department_id,funded_units_by_vp,funded_units_in_cost_center,funded_volume_by_vp,funded_volume_in_cost_center,payroll_reg_earnings_bom_amt,rent_bom_amt,reporting_period_id,vp_id,workforce_snapshot_id
2,6,2,4,2,6,1964007,4714507,,6084.34,1,584,3436
2,6,2,2,2,6,1964007,4714507,,6084.34,1,584,3437
2,6,2,5,2,6,1964007,4714507,,6084.34,1,584,3438
2,7,2,4,1,8,317500,1901592,,1700,1,545,3439
5,8,2,3,1,5,243117,1961244,,4685.49,1,585,3440
34,63,2,4,13,162,5311322,67445552,,31322.95,1,339,3441
3,5,2,9,16,17,14380700,14988132,,3118.43,1,356,3442
1,2,2,8,4,4,3734780,3734780,,1000,1,752,3443
1,5,2,5,1,10,392755,5098854,,4474.41,1,287,3444
6,10,2,5,17,21,8877207,9728193,,9637.62,1,291,3445
34,63,2,11,9,162,4703224,67445552,,31322.95,1,467,3446
1,1,1,2,0,0,,,,1316.67,1,793,3447
1,1,1,2,0,0,,,,782.74,1,794,3448
1,2,1,2,0,3,,1191000,,589.68,1,795,3449
1,2,1,9,0,1,,438500,,6262.08,1,796,3450
0,0,1,7,0,1,,192214,,,1,52,3451
1,1,1,2,0,0,,,,433,1,797,3452
3,6,1,9,0,7,,2256355,,4232,1,455,3453
5,8,1,2,0,4,,3261775,,,1,798,3454
4,6,1,2,0,3,,1111668,,122.3,1,799,3455
4,6,1,2,0,3,,1111668,,122.3,1,59,3456
1,2,1,2,0,2,,1154000,,791.4,1,800,3457
3,6,1,2,0,7,,2256355,,4232,1,743,3458
4,5,1,2,0,15,,1565817,,717.5,1,626,3459
1,1,2,2,0,0,,,,350,1,801,3460
2,11,2,2,0,25,,7926378.22,,15531.8,1,719,3461
13,19,2,10,18,50,3414299,15125609,,6087.5,1,110,3462
5,9,2,8,5,11,2309500,3960550,,2361.21,1,296,3463
5,9,2,5,5,11,2309500,3960550,,2361.21,1,296,3464
34,63,2,4,11,162,6505933,67445552,,31322.95,1,343,3465
34,63,2,3,11,162,6505933,67445552,,31322.95,1,343,3466
1,2,2,4,5,5,1898857,1898857,,1485,1,457,3467
1,2,2,2,5,5,1898857,1898857,,1485,1,457,3468
12,17,2,3,4,27,1338700,16838877,,5576.92,1,802,3469
12,17,2,2,4,27,1338700,16838877,,5576.92,1,802,3470
12,17,2,8,4,27,1338700,16838877,,5576.92,1,802,3471
2,3,2,10,19,21,4443861,4877861,,2900,1,98,3472
5,9,2,12,9,22,6439750,13919313,,4000,1,303,3473
2,3,2,12,8,8,5104914,5104914,,2024.42,1,536,3474
5,11,2,3,2,21,430000,6819006,,5254.4,1,305,3475
2,3,2,12,2,21,434000,4877861,,2900,1,307,3476
2,7,2,9,2,14,1463000,9506960,,8000,1,803,3477
6,7,2,16,8,8,2884764,2884764,,-2495.07,1,528,3478
6,7,2,5,8,8,2884764,2884764,,-2495.07,1,528,3479
0,1,2,3,5,5,1483970,1483970,,500,1,97,3480
1,2,2,2,4,4,1070700,1070700,,5015.02,1,804,3481
1,2,2,1,4,4,1070700,1070700,,5015.02,1,804,3482
3,4,2,3,12,12,4198470,4198470,,2118.1,1,388,3483
34,63,2,7,11,162,6505933,67445552,,31322.95,1,343,3484
3,6,2,4,2,8,570111,2119515,,,1,228,3485
3,6,2,3,2,8,570111,2119515,,,1,228,3486
34,63,2,9,12,162,4606125,67445552,,31322.95,1,738,3487
10,21,2,1,6,37,1698402,10224398,,5800,1,657,3488
3,4,2,8,5,5,1241292,1241292,,6508.51,1,505,3489
2,7,2,11,4,23,1530440,6055370,,8480.05,1,185,3490
3,4,2,8,12,15,4615350,7913750,,9062.95,1,518,3491
13,19,2,1,1,50,541292,15125609,,6087.5,1,805,3492
13,19,2,5,1,50,541292,15125609,,6087.5,1,805,3493
6,10,2,4,15,27,7570096,16635708,,6144.35,1,355,3494
2,5,2,19,3,9,3142750,6850100,,5648.12,1,557,3495
2,5,2,10,3,9,3142750,6850100,,5648.12,1,557,3496
3,4,2,7,12,15,4615350,7913750,,9062.95,1,518,3497
3,4,2,5,12,15,4615350,7913750,,9062.95,1,518,3498
6,9,2,9,17,19,8468293,9208393.04,,3458,1,551,3499
1,4,2,13,2,6,179653,1556977,,3128,1,302,3500
1,3,2,24,1,2,228000,435570,,1450,1,806,3501
1,3,2,2,1,2,228000,435570,,1450,1,806,3502
2,7,2,9,7,14,4580460,9506960,,8000,1,63,3503
3,4,2,11,12,15,4615350,7913750,,9062.95,1,518,3504
3,4,2,2,12,15,4615350,7913750,,9062.95,1,518,3505
5,8,2,2,9,12,2711900,3585760,,7043.08,1,530,3506
5,8,2,10,9,12,2711900,3585760,,7043.08,1,530,3507
5,8,2,11,9,12,2711900,3585760,,7043.08,1,530,3508
0,2,2,12,3,4,537500,703438,,1420,1,807,3509
7,13,2,3,1,29,442612,9738808,,9950.46,1,599,3510
7,13,2,4,1,29,442612,9738808,,9950.46,1,599,3511
7,13,2,5,1,29,442612,9738808,,9950.46,1,599,3512
7,13,2,1,1,29,442612,9738808,,9950.46,1,599,3513
1,3,2,8,4,5,2014964,2789964,,4791.61,1,808,3514
34,63,2,3,9,162,4703224,67445552,,31322.95,1,467,3515
34,63,2,1,9,162,4703224,67445552,,31322.95,1,467,3516
34,63,2,14,13,162,5311322,67445552,,31322.95,1,339,3517
34,63,2,7,13,162,5311322,67445552,,31322.95,1,339,3518
3,7,2,4,4,9,872619,1961790,,2870.05,1,809,3519
3,7,2,8,4,9,872619,1961790,,2870.05,1,809,3520
3,7,2,10,4,9,872619,1961790,,2870.05,1,809,3521
13,21,2,14,5,23,2944500,13028569,,-3427.9,1,540,3522
2,3,2,11,14,14,5563214,5563214,,,1,511,3523
3,6,2,12,2,8,798184,2119515,,,1,810,3524
3,6,2,3,2,8,798184,2119515,,,1,810,3525
3,6,2,2,2,8,798184,2119515,,,1,810,3526
1,2,2,8,4,4,1536000,1536000,,500,1,237,3527
1,7,2,11,2,8,775250,2142586.58,,2958.93,1,50,3528
2,6,2,5,2,14,873041,7091334,,4740.98,1,811,3529
3,6,2,7,6,20,1760416,6177739,,2600,1,638,3530
4,11,2,11,19,38,5516416,10010882,,3465,1,483,3531
13,19,2,8,7,50,1343994,15125609,,6087.5,1,812,3532
13,19,2,2,7,50,1343994,15125609,,6087.5,1,812,3533
13,19,2,4,7,50,1343994,15125609,,6087.5,1,812,3534
13,19,2,1,7,50,1343994,15125609,,6087.5,1,812,3535
34,63,2,2,3,162,1123910,67445552,,31322.95,1,813,3536
34,63,2,9,3,162,1123910,67445552,,31322.95,1,813,3537
0,1,2,3,5,5,1695302,1695302,,850,1,273,3538
1,6,2,13,2,9,295000,2970310,,1000,1,609,3539
1,6,2,4,2,9,295000,2970310,,1000,1,609,3540
34,63,2,1,3,162,1123910,67445552,,31322.95,1,813,3541
1,6,2,10,2,9,295000,2970310,,1000,1,609,3542
1,6,2,3,2,9,295000,2970310,,1000,1,609,3543
34,63,2,10,3,162,1123910,67445552,,31322.95,1,813,3544
2,4,2,12,5,8,1428625,2441025,,,1,263,3545
2,4,2,3,5,8,1428625,2441025,,,1,263,3546
2,5,2,7,7,17,2381707,4703703,,7093.9,1,58,3547
3,7,2,11,2,9,660000,1961790,,2870.05,1,814,3548
3,7,2,12,2,9,660000,1961790,,2870.05,1,814,3549
3,7,2,3,2,9,660000,1961790,,2870.05,1,814,3550
12,17,2,11,1,27,449000,16838877,,5576.92,1,649,3551
12,17,2,10,1,27,449000,16838877,,5576.92,1,649,3552
0,1,1,3,2,2,1052000,1052000,,773.06,1,11,3553
0,1,1,9,2,2,1052000,1052000,,773.06,1,11,3554
0,1,1,8,2,2,1052000,1052000,,773.06,1,11,3555
0,1,1,2,3,3,1745750,1745750,,276.27,1,12,3556
0,1,1,1,3,3,1745750,1745750,,276.27,1,12,3557
0,2,1,3,2,3,754522,1203522,,35.18,1,13,3558
0,2,1,7,2,3,754522,1203522,,35.18,1,13,3559
0,1,1,8,8,8,4327600,4327600,,,1,16,3560
1,2,1,11,3,3,1616776,1616776,,500,1,372,3561
0,1,1,8,9,9,4773361,4773361,,,1,5,3562
0,1,1,3,1,4,396000,1871550,,745.76,1,523,3563
0,1,1,5,1,4,396000,1871550,,745.76,1,523,3564
0,1,1,3,2,2,611700,611700,,282.7,1,290,3565
0,2,1,4,1,2,753967,1203967,,560.56,1,462,3566
0,1,1,10,3,3,1057275,1057275,,,1,296,3567
0,1,1,2,2,2,1966400,1966400,,336.93,1,189,3568
0,1,1,4,2,2,1966400,1966400,,336.93,1,189,3569
13,20,2,8,5,23,2560250,9971543,,7825,1,186,3570
2,5,2,4,4,13,1138500,5973378.91,,1500,1,731,3571
1,5,2,4,7,26,1338638,4216595,,3821.6,1,766,3572
7,13,2,3,12,29,4324913,9738808,,9950.46,1,526,3573
3,4,2,7,3,15,3298400,7913750,,9062.95,1,25,3574
3,4,2,5,3,15,3298400,7913750,,9062.95,1,25,3575
3,4,2,10,3,15,3298400,7913750,,9062.95,1,25,3576
8,17,2,5,2,24,1109357,12464281,,1350.17,1,258,3577
34,63,2,13,4,162,2583839,67445552,,31322.95,1,556,3578
34,63,2,5,4,162,2583839,67445552,,31322.95,1,556,3579
3,9,2,13,4,12,1226068,5042775,,1000,1,550,3580
9,17,2,4,8,38,2183164,10265552,,13891.21,1,182,3581
2,5,2,5,3,8,1375500,3961649,,2500,1,791,3582
2,7,2,5,3,17,1332900,10213491,,3219.2,1,765,3583
5,8,2,4,2,10,1463875,8696347,,1500,1,306,3584
2,7,2,8,4,8,1174738,2847138,,-614.39,1,592,3585
2,7,2,4,4,8,1174738,2847138,,-614.39,1,592,3586
15,23,2,8,2,20,3002000,12350528,,11638.51,1,699,3587
3,9,2,19,3,12,1905940,5042775,,1000,1,680,3588
3,9,2,3,3,12,1905940,5042775,,1000,1,680,3589
34,63,2,14,27,162,9813425,67445552,,31322.95,1,191,3590
8,17,2,4,9,47,3696892,16915354.25,,,1,310,3591
16,19,2,12,9,80,5804350,50011244,,9504.82,1,479,3592
3,4,2,3,7,7,4554529,4554529,,450,1,559,3593
3,5,2,2,2,12,859952,3759304,,1650,1,601,3594
1,2,2,3,1,1,291830,291830,,500,1,420,3595
1,2,2,2,1,1,291830,291830,,500,1,420,3596
1,2,2,8,1,1,291830,291830,,500,1,420,3597
0,2,2,7,7,12,1119711,2244336,,1918.81,1,37,3598
0,2,2,10,7,12,1119711,2244336,,1918.81,1,37,3599
0,2,2,2,7,12,1119711,2244336,,1918.81,1,37,3600
8,13,2,7,3,10,1352391,4633846,,3346,1,561,3601
34,63,2,10,9,162,4703224,67445552,,31322.95,1,467,3602
3,8,2,5,3,16,657000,4650032,,2370,1,815,3603
3,8,2,8,3,16,657000,4650032,,2370,1,815,3604
3,8,2,3,3,16,657000,4650032,,2370,1,815,3605
5,6,2,7,1,3,332010,686576,,3000,1,444,3606
5,6,2,4,1,3,332010,686576,,3000,1,444,3607
2,5,2,7,7,12,1481479,2545783,,,1,400,3608
2,4,2,3,4,5,648431,1021449,,500,1,665,3609
3,8,2,1,3,16,657000,4650032,,2370,1,815,3610
2,5,2,2,5,8,1738197,3210918,,2006.09,1,758,3611
2,5,2,7,5,8,1738197,3210918,,2006.09,1,758,3612
2,5,2,16,5,8,1738197,3210918,,2006.09,1,758,3613
2,5,2,4,5,8,1738197,3210918,,2006.09,1,758,3614
1,3,2,4,5,7,936743,1268243,,500,1,710,3615
8,15,2,1,4,33,1262672,12036790,,2245.42,1,135,3616
0,0,2,3,2,6,541608,1480815,,4550,1,816,3617
1,3,2,3,5,7,936743,1268243,,500,1,710,3618
4,11,2,9,19,38,5516416,10010882,,3465,1,483,3619
6,10,2,7,5,27,4277028,16635708,,6144.35,1,666,3620
2,6,1,19,7,39,3204625,15863938,,,1,373,3621
1,2,1,2,1,1,330400,330400,,389.89,1,817,3622
1,2,1,8,1,1,330400,330400,,389.89,1,817,3623
1,2,1,9,1,1,330400,330400,,389.89,1,817,3624
2,3,1,8,6,6,1030850,1030850,,,1,533,3625
0,1,1,2,4,4,1847650,1847650,,259.5,1,692,3626
0,1,1,3,4,4,1847650,1847650,,259.5,1,692,3627
0,1,1,1,4,4,1847650,1847650,,259.5,1,692,3628
0,2,2,11,1,2,616550,1091550,,2002.89,1,818,3629
2,4,2,1,5,7,1799900,2529150,,4010.06,1,660,3630
1,3,1,3,7,9,1838400,3004260,,205.44,1,535,3631
3,5,1,10,6,9,1501451,2150951,,5965.01,1,819,3632
10,21,2,10,7,37,1943803,10224398,,5800,1,393,3633
3,5,1,8,6,9,1501451,2150951,,5965.01,1,819,3634
3,5,1,2,6,9,1501451,2150951,,5965.01,1,819,3635
3,5,1,6,6,9,1501451,2150951,,5965.01,1,819,3636
2,6,1,4,6,39,2434482,15863938,,,1,8,3637
0,1,1,8,1,1,572800,572800,,632.48,1,820,3638
5,8,2,2,2,4,1600000,3196600,,5871.06,1,767,3639
5,10,2,3,6,17,1428551,4532971,,3618.84,1,607,3640
0,1,1,5,1,1,572800,572800,,632.48,1,820,3641
0,1,1,4,1,1,572800,572800,,632.48,1,820,3642
0,1,1,4,3,3,2778124,2778124,,,1,15,3643
1,3,1,2,7,11,3310221,5173621,,675.58,1,821,3644
1,3,1,2,7,9,1838400,3004260,,205.44,1,535,3645
1,3,1,6,7,9,1838400,3004260,,205.44,1,535,3646
5,10,2,13,6,17,1428551,4532971,,3618.84,1,607,3647
20,31,2,2,2,97,454109,24831632.51,,17191.12,1,180,3648
4,7,2,3,2,10,909303,4554503,,3100,1,822,3649
4,7,2,7,2,10,909303,4554503,,3100,1,822,3650
2,4,2,5,5,7,1691818,2126818,,2416.53,1,448,3651
2,4,2,4,5,7,1691818,2126818,,2416.53,1,448,3652
16,26,4,5,11,49,4241495,20431420,,,1,49,3653
0,3,4,14,4,9,2537000,4107300,,2291.67,1,27,3654
16,26,4,14,8,49,3026000,20431420,,,1,724,3655
16,26,4,8,11,49,4241495,20431420,,,1,49,3656
0,3,4,1,4,9,1301200,4107300,,2291.67,1,223,3657
6,10,2,2,5,27,3842834,16635708,,6144.35,1,537,3658
6,10,2,4,5,27,3842834,16635708,,6144.35,1,537,3659
6,10,2,1,5,27,3842834,16635708,,6144.35,1,537,3660
6,10,2,8,5,27,3842834,16635708,,6144.35,1,537,3661
5,11,2,7,8,21,3014410,6819006,,5254.4,1,363,3662
2,3,2,12,1,1,1000000,1000000,,2482.5,1,538,3663
5,9,2,2,1,8,300470,2839649,,1530,1,737,3664
1,3,1,8,3,4,1270772,1536772,,,1,575,3665
1,3,1,2,3,4,1270772,1536772,,,1,575,3666
2,4,1,3,15,17,5212925,5658925,,288.25,1,332,3667
1,2,2,4,5,5,1438703,1438703,,1867.01,1,707,3668
0,0,2,4,2,6,541608,1480815,,4550,1,816,3669
2,5,2,1,3,9,884730,2508122,,2919.21,1,447,3670
6,10,2,3,1,13,92500,2482885,,2000,1,629,3671
6,10,2,10,1,13,92500,2482885,,2000,1,629,3672
11,12,2,1,8,8,3428675,3428675,,5670,1,436,3673
2,3,2,4,1,1,245217,245217,,3146,1,823,3674
2,3,2,2,1,1,245217,245217,,3146,1,823,3675
1,3,2,13,5,7,936743,1268243,,500,1,710,3676
1,3,2,2,5,7,936743,1268243,,500,1,710,3677
8,15,2,9,2,33,785985,12036790,,2245.42,1,824,3678
8,15,2,5,2,33,785985,12036790,,2245.42,1,824,3679
8,15,2,16,2,33,785985,12036790,,2245.42,1,824,3680
6,10,2,10,5,13,1327414,2482885,,2000,1,21,3681
6,10,2,12,5,13,1327414,2482885,,2000,1,21,3682
6,10,2,5,5,13,1327414,2482885,,2000,1,21,3683
1,8,2,21,6,19,1708201,4527996,,4068.33,1,734,3684
7,11,2,7,2,11,636570,3766290,,750,1,825,3685
7,11,2,3,2,11,636570,3766290,,750,1,825,3686
2,2,2,5,1,1,380000,380000,,500,1,826,3687
5,11,2,14,1,7,864000,5566315,,23487.29,1,667,3688
13,19,2,16,9,50,3548227,15125609,,6087.5,1,81,3689
3,5,2,13,8,9,4658321,4938321,,2000,1,301,3690
34,63,2,9,2,162,831725,67445552,,31322.95,1,736,3691
3,9,2,19,1,12,428000,5042775,,1000,1,560,3692
3,9,2,11,1,12,428000,5042775,,1000,1,560,3693
34,63,2,12,4,162,2583839,67445552,,31322.95,1,556,3694
2,7,2,4,2,11,516056,3118729,,3474,1,578,3695
2,7,2,8,2,11,516056,3118729,,3474,1,578,3696
4,7,2,1,17,19,4493514,5132272.37,,2760,1,337,3697
1,1,2,5,1,1,806500,806500,,500,1,739,3698
1,5,2,3,2,7,531663,1442013,,3325.34,1,231,3699
8,15,2,5,4,33,1262672,12036790,,2245.42,1,135,3700
1,2,2,1,6,6,1727182,1727182,,500,1,126,3701
1,2,2,10,6,6,1727182,1727182,,500,1,126,3702
9,19,2,4,6,23,1370080,6663491,,6932.46,1,72,3703
9,19,2,12,6,23,1370080,6663491,,6932.46,1,72,3704
9,19,2,8,6,23,1370080,6663491,,6932.46,1,72,3705
2,4,2,12,1,2,150000,625200,,500,1,19,3706
2,4,2,11,1,2,150000,625200,,500,1,19,3707
1,8,2,8,6,19,1708201,4527996,,4068.33,1,734,3708
3,8,2,11,3,17,958375,5754347.32,,500,1,742,3709
3,8,2,2,3,17,958375,5754347.32,,500,1,742,3710
8,15,2,3,9,33,3584918,12036790,,2245.42,1,204,3711
1,3,2,1,4,5,1582875,2205375,,3400,1,673,3712
4,7,2,4,2,4,564429,3733416,,3500,1,237,3713
2,5,2,4,3,17,789832,3190034,,4043.56,1,744,3714
2,4,3,1,2,6,2440625,10713625,,1000,1,745,3715
3,6,2,2,6,20,1760416,6177739,,2600,1,638,3716
4,7,2,9,3,19,700750,4925187,,3000,1,827,3717
1,2,2,8,4,4,727708,727708,,2832.5,1,828,3718
1,2,2,5,4,4,727708,727708,,2832.5,1,828,3719
1,2,2,3,4,4,727708,727708,,2832.5,1,828,3720
2,7,2,2,1,7,342000,2781059,,2788.41,1,733,3721
4,11,2,8,2,23,232888,5186156,,6291.45,1,638,3722
1,3,2,4,1,4,1125000,1894731,,3343,1,829,3723
4,11,2,4,2,23,232888,5186156,,6291.45,1,638,3724
34,63,2,9,2,162,673574,67445552,,31322.95,1,747,3725
34,63,2,7,2,162,673574,67445552,,31322.95,1,747,3726
1,2,2,4,4,4,727708,727708,,2832.5,1,828,3727
1,2,2,7,4,4,727708,727708,,2832.5,1,828,3728
1,2,2,2,4,4,727708,727708,,2832.5,1,828,3729
5,9,2,8,7,22,4201800,13919313,,4000,1,402,3730
2,7,2,16,11,17,7888287,10213491,,3219.2,1,454,3731
6,7,2,10,8,8,2884764,2884764,,-2495.07,1,528,3732
1,9,2,4,2,26,901865,10815428,,5150,1,23,3733
4,11,2,2,1,23,291127,5186156,,6291.45,1,789,3734
4,11,2,12,1,23,291127,5186156,,6291.45,1,789,3735
4,11,2,7,1,23,291127,5186156,,6291.45,1,789,3736
3,5,2,8,9,11,1951962,2600362,,4653.83,1,365,3737
3,5,2,5,9,11,1951962,2600362,,4653.83,1,365,3738
20,31,2,10,7,97,2634959,24831632.51,,17191.12,1,82,3739
6,14,2,5,11,33,3577795,10073187,,3118.46,1,145,3740
6,14,2,13,11,33,3577795,10073187,,3118.46,1,145,3741
0,1,2,9,1,1,290000,290000,,500,1,365,3742
1,3,2,16,6,7,1712288,2712288,,1959,1,677,3743
8,17,2,15,7,24,3191450,12464281,,1350.17,1,458,3744
13,21,2,16,5,23,2944500,13028569,,-3427.9,1,540,3745
13,20,2,5,8,23,2900493,9971543,,7825,1,514,3746
13,20,2,8,8,23,2900493,9971543,,7825,1,514,3747
15,23,2,16,1,20,660852,12350528,,11638.51,1,786,3748
15,23,2,1,1,20,660852,12350528,,11638.51,1,786,3749
15,23,2,2,1,20,660852,12350528,,11638.51,1,786,3750
15,23,2,8,1,20,660852,12350528,,11638.51,1,786,3751
4,6,2,4,10,11,2436075,2666030,,,1,43,3752
0,1,3,2,1,1,997000,997000,,500,1,209,3753
1,4,3,2,1,8,564000,5256409,,2471.92,1,723,3754
17,29,3,3,3,27,2385250,20174847,,18793.19,1,155,3755
0,1,3,4,2,2,527500,527500,,500,1,663,3756
0,3,4,8,4,9,1301200,4107300,,2291.67,1,223,3757
10,14,4,1,2,11,1231000,4558394,,3456.21,1,327,3758
16,26,4,8,8,49,3026000,20431420,,,1,724,3759
16,26,4,3,8,49,3026000,20431420,,,1,724,3760
7,19,2,5,3,26,1340000,10219421,,7448.8,1,48,3761
0,1,1,10,2,2,885000,885000,,120.26,1,725,3762
0,1,1,2,2,2,885000,885000,,120.26,1,725,3763
3,4,2,8,1,1,230743,230743,,1500,1,830,3764
12,17,2,11,15,27,10452980,16838877,,5576.92,1,98,3765
3,7,2,10,3,11,1090535,4693551,,3389.02,1,52,3766
8,9,2,7,16,16,6633002,6633002,,,1,181,3767
8,9,2,11,16,16,6633002,6633002,,,1,181,3768
5,8,2,13,6,10,6458920,8696347,,1500,1,182,3769
2,7,2,4,6,11,1768223,3118729,,3474,1,659,3770
2,7,2,8,6,11,1768223,3118729,,3474,1,659,3771
1,2,2,12,24,24,7694992,7694992,,1000,1,293,3772
10,13,2,1,4,10,1709700,4122644,,2106.25,1,382,3773
10,13,2,21,4,10,1709700,4122644,,2106.25,1,382,3774
10,13,2,16,4,10,1709700,4122644,,2106.25,1,382,3775
2,5,2,3,4,9,753392,2508122,,2919.21,1,812,3776
4,8,2,10,2,11,558850,3323327,,5150.65,1,831,3777
4,8,2,4,2,11,558850,3323327,,5150.65,1,831,3778
4,8,2,1,2,11,558850,3323327,,5150.65,1,831,3779
11,18,2,12,6,37,1368800,13126580,,20438.33,1,203,3780
11,18,2,10,6,37,1368800,13126580,,20438.33,1,203,3781
17,24,3,2,2,26,693055,9948686,,19020.71,1,832,3782
1,3,3,14,4,6,4050500,5256500,,1500,1,25,3783
15,27,3,14,1,36,589950,22307073,,24693.57,1,832,3784
15,27,3,3,1,36,589950,22307073,,24693.57,1,832,3785
15,27,3,1,1,36,589950,22307073,,24693.57,1,832,3786
2,5,3,2,1,4,564850,1599100,,6043.83,1,417,3787
13,20,2,1,4,23,1775500,9971543,,7825,1,664,3788
13,20,2,11,4,23,1775500,9971543,,7825,1,664,3789
4,11,2,7,10,38,2084100,10010882,,3465,1,605,3790
2,7,2,11,1,8,242250,2847138,,-614.39,1,833,3791
3,5,2,4,2,9,359000,3116436,,8026.92,1,834,3792
3,5,2,1,2,9,359000,3116436,,8026.92,1,834,3793
3,5,2,9,2,9,359000,3116436,,8026.92,1,834,3794
5,9,2,7,3,22,1629345,13919313,,4000,1,249,3795
7,17,2,4,2,17,474267,5710286,,7097.41,1,835,3796
2,4,2,10,1,4,892805,4082355,,2825.41,1,521,3797
2,4,2,7,1,4,892805,4082355,,2825.41,1,521,3798
2,7,2,12,1,8,242250,2847138,,-614.39,1,833,3799
2,7,2,2,1,8,242250,2847138,,-614.39,1,833,3800
20,31,2,9,12,97,4859577,24831632.51,,17191.12,1,61,3801
2,4,2,19,1,4,892805,4082355,,2825.41,1,521,3802
2,4,2,2,1,4,892805,4082355,,2825.41,1,521,3803
34,63,2,11,7,162,2800641,67445552,,31322.95,1,49,3804
34,63,2,10,7,162,2800641,67445552,,31322.95,1,49,3805
3,6,2,5,3,10,811950,1650786,,4360.5,1,429,3806
2,3,2,7,27,27,14605295,14605295,,6543.12,1,320,3807
3,9,2,5,2,12,700500,5042775,,1000,1,698,3808
3,9,2,13,2,12,700500,5042775,,1000,1,698,3809
6,14,2,2,1,33,416000,10073187,,3118.46,1,836,3810
6,14,2,10,1,33,416000,10073187,,3118.46,1,836,3811
2,7,2,13,1,14,732000,9506960,,8000,1,515,3812
1,5,2,8,2,10,538000,5098854,,4474.41,1,234,3813
1,5,2,3,2,10,538000,5098854,,4474.41,1,234,3814
34,63,2,5,13,162,5311322,67445552,,31322.95,1,339,3815
2,6,2,1,4,15,1516770,6956882,,2143,1,346,3816
4,11,2,3,19,38,5516416,10010882,,3465,1,483,3817
10,21,2,1,5,37,1167030,10224398,,5800,1,248,3818
15,23,2,12,1,20,318500,12350528,,11638.51,1,837,3819
15,23,2,2,1,20,318500,12350528,,11638.51,1,837,3820
4,11,2,12,19,38,5516416,10010882,,3465,1,483,3821
2,4,2,1,5,8,1428625,2441025,,,1,263,3822
2,9,2,2,4,27,1765800,11153860,,,1,838,3823
8,17,2,16,6,47,2709141,16915354.25,,,1,316,3824
3,18,2,3,2,49,467999,18329432,,,1,839,3825
3,18,2,2,2,49,467999,18329432,,,1,839,3826
2,9,2,2,3,27,1186178,11153860,,,1,840,3827
2,9,2,1,3,27,1186178,11153860,,,1,840,3828
2,9,2,11,3,27,1186178,11153860,,,1,840,3829
2,9,2,16,3,27,1186178,11153860,,,1,840,3830
2,9,2,20,3,27,1186178,11153860,,,1,840,3831
3,18,2,15,3,49,978889,18329432,,,1,800,3832
3,18,2,11,3,49,978889,18329432,,,1,800,3833
3,18,2,2,3,49,978889,18329432,,,1,800,3834
0,4,2,7,2,13,856234,5917661,,1000,1,841,3835
0,4,2,8,2,13,856234,5917661,,1000,1,841,3836
0,4,2,5,2,13,856234,5917661,,1000,1,841,3837
0,4,2,2,2,13,856234,5917661,,1000,1,841,3838
0,1,2,2,1,1,960210,960210,,-1504.74,1,842,3839
0,1,2,5,1,1,960210,960210,,-1504.74,1,842,3840
1,3,2,5,3,6,413794,1047352,,2946,1,759,3841
3,8,2,19,3,17,1122050,5754347.32,,500,1,843,3842
3,8,2,11,3,17,1122050,5754347.32,,500,1,843,3843
1,8,2,12,5,37,909049,10766259,,6025,1,384,3844
1,8,2,7,5,37,909049,10766259,,6025,1,384,3845
20,31,2,9,3,97,563674,24831632.51,,17191.12,1,448,3846
3,9,2,11,2,12,700500,5042775,,1000,1,698,3847
1,5,2,2,10,13,3342193,4612574,,5721.43,1,587,3848
4,11,2,9,3,38,908965,10010882,,3465,1,641,3849
4,11,2,1,3,38,908965,10010882,,3465,1,641,3850
6,7,2,7,8,8,2884764,2884764,,-2495.07,1,528,3851
5,10,2,8,6,17,1428551,4532971,,3618.84,1,607,3852
4,7,2,10,3,10,1856000,4554503,,3100,1,524,3853
4,7,2,3,3,10,1856000,4554503,,3100,1,524,3854
3,18,2,4,3,49,978889,18329432,,,1,800,3855
3,18,2,3,3,49,978889,18329432,,,1,800,3856
3,18,2,16,3,49,978889,18329432,,,1,800,3857
8,17,2,7,3,47,922321,16915354.25,,,1,376,3858
8,17,2,20,3,47,922321,16915354.25,,,1,376,3859
8,17,2,2,4,47,2084952,16915354.25,,,1,449,3860
8,17,2,3,4,47,2084952,16915354.25,,,1,449,3861
3,18,2,13,2,49,547291,18329432,,,1,808,3862
3,18,2,3,2,49,547291,18329432,,,1,808,3863
3,18,2,2,2,49,547291,18329432,,,1,808,3864
2,9,2,7,5,27,1844555,11153860,,,1,311,3865
2,9,2,14,5,27,1844555,11153860,,,1,311,3866
4,8,2,5,2,11,558850,3323327,,5150.65,1,831,3867
4,8,2,3,2,11,558850,3323327,,5150.65,1,831,3868
4,8,2,2,2,11,558850,3323327,,5150.65,1,831,3869
4,8,2,14,2,11,558850,3323327,,5150.65,1,831,3870
11,18,2,9,8,37,2437450,13126580,,20438.33,1,197,3871
11,18,2,3,8,37,2437450,13126580,,20438.33,1,197,3872
11,18,2,2,8,37,2437450,13126580,,20438.33,1,197,3873
3,4,2,16,7,7,4554529,4554529,,450,1,559,3874
3,4,2,10,7,7,4554529,4554529,,450,1,559,3875
7,11,2,5,2,11,636570,3766290,,750,1,825,3876
4,5,2,2,1,1,164000,164000,,1500,1,844,3877
1,2,2,10,5,5,1438703,1438703,,1867.01,1,707,3878
0,0,2,12,2,6,541608,1480815,,4550,1,816,3879
